"","V1","V2"
"NCH1-1-204",0.150166881085884,-0.0747636140626611
"NCH1-1-219",0.324841907412919,0.0570359640764085
"NCH1-1-230",0.289923996542918,-0.00298656319586923
"NCH1-1-240",0.291532315891667,0.0497694682776609
"NCH1-1-249",0.18072662678183,0.0891166444061454
"NCH1-1-250",0.314002076999392,-0.0240036042902328
"NCH1-1-276",0.243856332417971,0.0886086910250525
"NCH1-1-278",0.327809489072553,0.077131985372119
"NCH1-1-282",0.27110030880838,0.00745486951352105
"NCH1-1-288",0.278900393973679,0.0063288093608757
"NCH1-1-298",-0.15200141243712,-0.205665760613748
"NCH1-1-332",0.338993049932722,0.0377479575670286
"NCH1-1-358",0.241579427709637,0.0374884329130051
"NCH1-1-382",0.338786135010199,0.0485901206267764
"NCH1-1-388",0.313799822382112,0.112267611121889
"NCH1-1-395",0.309582583103687,-0.0140619094224717
"NCH1-1-420",0.318794043731604,-0.0179262699745895
"NCH1-1-428",0.261364749111468,0.049953277040358
"NCH1-1-43",0.248376313032941,0.0655519333373482
"NCH1-1-437",0.231769507148368,-0.0554815435921251
"NCH1-1-45",-0.25645220727293,0.23387428197422
"NCH1-1-453",0.235258793464192,0.0499565033992787
"NCH1-1-456",0.224466800069593,0.0643796556461841
"NCH1-1-457",0.223803002290966,0.177692496290288
"NCH1-1-472",0.0489031430709855,0.220038905084611
"NCH1-1-487",0.292045612203486,0.0298915967914807
"NCH1-1-50",0.0374406272511329,0.145543368560358
"NCH1-1-91",0.172461078249677,0.0579073878669949
"NCH1-1-96",-0.155907340691972,-0.0708576176089163
"NCH1-2-848",0.335339538288708,0.021427235909757
"NCH1-2-859",0.326417819087326,0.00980858506247621
"NCH1-2-862",0.245716890692133,-0.0406877616986539
"NCH1-2-874",0.301749244281517,0.000104244975408672
"NCH1-2-896",0.331810186926879,0.0273151417544485
"NCH1-2-898",0.206495319565268,-0.0348228316869401
"NCH1-2-906",0.254643841180455,0.0706179171475813
"NCH1-2-953",0.276532011601746,0.134865783466976
"NCH1-2-961",0.246838752211476,0.0160158654149014
"NCH1-2-968",0.136967009996539,0.153526161957821
"NCH1-2-975",0.278445559902172,0.0190056646984103
"NCH1-2-989",0.03595595545994,-0.0608676513273138
"NEH1-1-123",0.241482021436472,0.0628108971308539
"NEH1-1-125",0.214511256190024,0.172689238070953
"NEH1-1-135",0.211606757368158,0.0599625760046568
"NEH1-1-145",0.083964939949772,0.0418023588592663
"NEH1-1-149",0.0796420995520896,0.131932145609963
"NEH1-1-16",0.152337517541897,0.101456277868596
"NEH1-1-184",0.254293322329152,0.0307697181605168
"NEH1-1-198",0.24252911539109,0.00332552100284371
"NEH1-1-28",0.18741246140502,0.0834156394742624
"NEH1-1-35",0.0984934286556395,0.223247935758793
"NEH1-1-53",0.172118270456941,0.207988555896546
"NEH1-1-55",0.176123728193406,0.113657343065774
"NEH1-1-72",0.271383733567562,-0.0216724354034295
"NEH1-1-76",0.267878819112642,0.0274713308429208
"NEH1-1-79",0.304879900880366,0.00901395535277127
"NEH1-1-85",0.164737467019015,0.0931330145068311
"NEH1-1-89",0.2361838518009,-0.0392130687412511
"NEH1-2-210",0.126254582103595,0.244385010917135
"NEH1-2-220",0.261986540200799,0.00240315700665965
"NEH1-2-231",0.101988541406589,0.0484672967485233
"NEH1-2-233",0.0473123125658178,0.137353787591995
"NEH1-2-248",0.21038427332044,0.112706554834739
"NEH1-2-254",0.204382277304758,0.072100494031577
"NEH1-2-279",0.229331377044297,-0.0097495914011564
"NEH1-2-288",0.187182708683278,0.111951957747821
"NEH1-2-300",0.121901092983391,0.164000601947607
"NEH1-2-314",0.330978562212554,0.0186097691591544
"NEH1-2-346",0.19422023201851,0.110625652308365
"NEH1-2-347",0.0882135586224773,0.12033774643185
"NEH1-2-355",0.297622387292109,0.0308697214130164
"NEH1-2-372",0.102686806727952,0.0512077145649756
"NEH1-2-381",0.223439773803349,-0.046520933528324
"NEH2-1-105",0.0956074682328743,0.0703534408799097
"NEH2-1-106",0.205798545081833,0.0804299628468631
"NEH2-1-120",0.293607096395482,0.0963232743884678
"NEH2-1-136",0.18244625398075,0.101026613483937
"NEH2-1-167-1",0.179840722795821,0.0980927945109661
"NEH2-1-174-1",0.197548248908586,0.00940607461859847
"NEH2-1-18",0.290800043621538,0.0225335059818809
"NEH2-1-183-1",-0.116292433791824,0.217871992958706
"NEH2-1-198-1",0.00104277243055305,0.211119393241785
"NEH2-1-2",-0.0221392731902191,0.253294322443922
"NEH2-1-27",0.20318808471521,0.0426183457685843
"NEH2-1-34",0.123635146693357,0.0998948362357871
"NEH2-1-42",0.276560397890798,0.0261818816560355
"NEH2-1-48",0.247585792082814,0.000395717142809982
"NEH2-1-89",0.0393197689774956,0.0256791921538285
"NEH2-1-93",0.138934422845585,0.0605408172303923
"NYH2-1-127",-0.145405123987234,-0.102420341423438
"NYH2-1-178",-0.00893663385960584,0.1015432200567
"NYH2-1-215",-0.00895626151817904,0.101474837598153
"NYH2-1-293",0.0376799530071777,-0.242383338558136
"NYH2-1-296",-0.209426489022925,0.283024886461103
"NYH2-2-411",-0.161306057157968,0.0437034593775024
"NYH2-2-429",-0.118013843423649,0.0359196607913475
"NYH2-2-479",-0.0473568566675928,-0.141954795335103
"NYH2-2-539",0.0467280810713126,0.147451214328316
"NYH2-2-622",-0.08653262519413,0.194079551357086
"NYH2-2-657",-0.128005409025639,0.148072980472997
"NYH2-2-702",0.26517843066829,0.0515253501782646
"NYH2-2-705",0.219838220894418,0.209120572459359
"NYH2-2-713",0.130849295883335,0.0216957720400315
"NYH2-2-793",-0.169105158052636,-0.144888323242669
"NYH3-1-107",-0.193731128055403,0.0562538506219314
"NYH3-1-192",-0.286739559767838,0.071840361308101
"NYH3-1-202",-0.139769371745508,0.0222456493402039
"NYH3-1-293",0.011776885955674,0.0749996685586812
"NYH3-1-349",-0.182829852658874,0.0401036923564843
"NYH3-1-377",-0.0409309125295881,-0.171752494534309
"NYH3-1-379",-0.0499176284097455,0.0215252759122785
"NYH3-2-411",0.0254093361095891,0.0729807316927543
"NYH3-2-616",0.0330949488462784,-0.0487061576086771
"NYH3-2-705",-0.0492773408395452,0.0998608971081932
"NYH3-2-743",-0.0745931969777626,-0.0335856518178198
"NYH3-2-754",-0.286461601440861,0.0716214103802729
"OHH1-1-1",0.00635007307715381,0.252935821888027
"OHH1-1-118",-0.0287560228349615,0.14632025553967
"OHH1-1-12",0.276790252834957,-0.0140629266253007
"OHH1-1-171",-0.111356222638416,0.213742354457705
"OHH1-1-181",-0.185499112599399,-0.149586048879312
"OHH1-1-19",-0.085297101968233,0.0412244767578658
"OHH1-1-226",0.0434371672256115,0.132527956063411
"OHH1-1-76",-0.148225023724784,0.217272129203512
"OHH1-1-78",-0.0221074035688182,0.22522955129995
"OHH1-1-9",-0.12699456814932,0.152020891872648
"OHH1-2-252",0.115244691359963,-0.00390798226466048
"OHH1-2-308",0.0637100362439092,0.0741924434891191
"OHH1-2-343",0.00650108872868035,0.252609349721145
"OHH1-2-370",-0.177937604207462,0.0542092425651835
"OHH1-2-389",0.112634850453803,0.0954449251125171
"OHH1-2-408",-0.0658102250514529,0.101363795919271
"OHH1-2-419",-0.0130845505087874,0.21952214912057
"OHH1-2-435",-0.252679122805169,0.253662039267415
"SCH1-1-107",0.068896218497757,-0.0642239172871279
"SCH1-1-110",0.0892676741179413,-0.0379989981176912
"SCH1-1-115",-0.126256612894357,0.24783815605381
"SCH1-1-13",-0.0623177289609091,0.12382452773387
"SCH1-1-156",-0.276103047722769,0.121847434324359
"SCH1-1-157",0.185979980798817,-0.0708935816135957
"SCH1-1-162",-0.060422235347413,0.105133719224143
"SCH1-1-170",-0.206613506927135,-0.135396673037922
"SCH1-1-188",-0.299364551666522,0.212303255987084
"SCH1-1-207",-0.2082925452579,-0.0698059237840766
"SCH1-1-211",-0.136243679061492,0.24054211050371
"SCH1-1-23",-0.296703504463104,0.259811713748982
"SCH1-1-250",-0.20729979967835,0.257883150740484
"SCH1-1-52",-0.323828151894146,0.0703195185337099
"SCH1-1-54",-0.265779795978724,0.113438547816793
"SCH1-1-73",-0.0873291163311159,0.259680021682774
"SCH1-1-78",-0.172174633949954,-0.130786430583275
"SCH1-1-90",0.166694874327699,-0.0849939810593858
"SCH1-1-96",-0.152975163779878,0.0434811573598171
